Familia;Vivienda1;Vivienda2;Vivienda3;Vivienda4
2626;0;0;1;0
2627;1;1;0;0
2628;1;1;0;0
2629;1;0;0;1
2630;0;0;0;1
2631;1;0;1;1
2632;1;0;1;0
2633;0;0;1;1
2634;0;0;0;1
2635;0;1;1;0
2636;1;0;0;0
2637;0;1;1;1
2638;1;1;1;1
2639;0;0;1;0
2640;1;1;1;1
2641;0;0;0;1
2642;0;1;1;1
2643;1;1;1;0
2644;1;0;0;0
2645;0;0;1;0
2646;1;0;1;0
2647;0;1;0;0
2648;1;1;1;1
2649;0;0;0;1
2650;1;0;0;0
2651;1;1;1;0
2652;1;0;1;1
2653;0;1;0;0
2654;0;0;1;0
2655;1;0;1;1
2656;1;0;0;1
2657;0;1;1;0
2658;0;0;1;0
2659;0;0;1;0
2660;1;1;0;1
2661;1;1;1;1
2662;0;1;0;1
2663;1;0;1;1
2664;0;0;0;1
2665;1;0;0;1
2666;0;1;1;0
2667;0;1;0;1
2668;1;0;1;1
2669;0;1;0;1
2670;0;1;1;0
2671;0;1;0;1
2672;1;1;0;1
2673;1;1;0;0
2674;1;1;0;0
2675;0;1;0;0
2676;1;0;0;0
2677;0;1;0;1
2678;0;0;1;0
2679;1;1;1;1
2680;1;1;0;0
2681;1;0;1;1
2682;0;1;0;0
2683;0;1;1;0
2684;0;0;1;0
2685;1;0;0;1
2686;1;0;1;0
2687;0;0;1;1
2688;1;1;0;0
2689;1;1;0;0
2690;1;1;1;0
2691;0;0;1;0
2692;0;0;1;1
2693;0;1;1;0
2694;1;1;0;0
2695;0;1;0;0
2696;1;0;1;1
2697;0;0;1;0
2698;1;0;1;1
2699;1;0;0;0
2700;1;1;1;0
2701;1;0;1;1
2702;1;0;0;0
2703;0;0;0;1
2704;0;1;1;0
2705;0;1;0;1
2706;0;0;1;1
2707;1;0;0;1
2708;1;0;0;0
2709;1;0;1;0
2710;1;1;0;0
2711;0;1;1;0
2712;1;0;0;0
2713;1;1;0;1
2714;1;0;0;0
2715;0;1;0;0
2716;1;1;1;1
2717;1;0;1;0
2718;0;0;0;1
2719;1;0;1;0
2720;1;1;1;1
2721;0;1;0;0
2722;0;0;1;0
2723;0;0;1;1
2724;1;0;0;0
2725;1;1;0;1
2726;0;1;0;1
2727;0;1;1;0
2728;1;1;1;0
2729;0;0;1;0
2730;0;1;1;0
2731;0;0;1;0
2732;1;0;1;1
2733;1;0;0;0
2734;1;0;0;0
2735;1;1;0;1
2736;0;1;1;0
2737;1;1;1;1
2738;0;1;0;0
2739;0;0;1;0
2740;1;1;1;1
2741;0;0;0;1
2742;0;1;0;1
2743;1;0;1;0
2744;0;0;1;1
2745;1;1;0;1
2746;1;0;0;0
2747;0;1;0;0
2748;1;0;1;1
2749;1;1;1;1
2750;1;1;0;0
2751;1;0;0;0
2752;1;0;0;0
2753;0;1;1;0
2754;1;0;1;1
2755;0;1;0;1
2756;1;0;1;0
2757;0;1;0;0
2758;1;0;1;1
2759;1;1;1;0
2760;1;0;1;0
2761;0;0;0;1
2762;0;0;1;1
2763;1;1;0;0
2764;1;0;0;1
2765;0;1;0;1
2766;1;0;1;1
2767;1;0;1;1
2768;0;0;0;1
2769;0;1;0;0
2770;0;1;0;0
2771;1;1;1;0
2772;1;0;1;0
2773;1;0;1;1
2774;1;1;1;1
2775;1;0;0;0
2776;1;1;0;0
2777;1;0;0;1
2778;1;1;1;1
2779;1;0;1;1
2780;0;1;0;1
2781;1;1;0;1
2782;0;1;0;1
2783;1;1;1;0
2784;1;1;1;1
2785;1;1;0;0
2786;0;0;0;1
2787;0;1;1;1
2788;1;1;0;1
2789;0;1;1;0
2790;1;1;1;1
2791;1;1;0;1
2792;0;1;0;1
2793;0;1;0;0
2794;0;1;0;0
2795;1;0;0;0
2796;0;1;1;0
2797;0;0;1;1
2798;1;0;0;0
2799;0;0;1;0
2800;0;1;1;1
2801;1;0;0;0
2802;0;1;0;0
2803;0;0;1;0
2804;0;1;0;0
2805;1;0;1;1
2806;0;1;0;1
2807;0;1;0;1
2808;0;1;1;1
2809;0;1;1;1
2810;0;0;1;0
2811;0;1;1;1
2812;0;1;1;0
2813;1;0;1;1
2814;0;0;0;1
2815;1;1;0;0
2816;0;0;0;1
2817;0;0;1;0
2818;0;1;0;0
2819;0;0;1;0
2820;1;1;0;0
2821;1;1;1;1
2822;0;1;0;0
2823;0;1;1;0
2824;1;0;0;0
2825;1;0;1;1
2826;1;1;1;0
2827;1;1;0;0
2828;0;0;1;1
2829;1;1;1;0
2830;0;0;0;1
2831;1;0;1;1
2832;1;1;0;1
2833;0;0;1;1
2834;0;1;1;0
2835;1;1;1;1
2836;1;1;0;0
2837;1;0;1;1
2838;1;1;0;0
2839;1;0;1;1
2840;0;1;1;0
2841;0;0;1;0
2842;1;0;1;0
2843;1;0;1;1
2844;1;0;1;1
2845;1;0;0;1
2846;0;0;0;1
2847;1;1;1;0
2848;0;1;0;0
2849;1;1;0;0
2850;0;1;0;0
2851;1;0;1;0
2852;0;1;0;0
2853;1;1;1;1
2854;1;0;1;1
2855;1;1;0;1
2856;1;0;1;0
2857;0;1;1;0
2858;1;0;1;1
2859;1;1;0;0
2860;0;0;1;0
2861;1;1;0;0
2862;0;1;0;0
2863;1;0;0;0
2864;0;1;0;1
2865;0;0;1;1
2866;1;0;1;1
2867;0;1;1;0
2868;1;1;0;0
2869;1;0;0;0
2870;0;0;1;1
2871;0;1;0;1
2872;1;1;1;0
2873;1;1;1;0
2874;1;0;0;1
2875;1;0;1;1
2876;1;1;1;1
2877;0;1;1;1
2878;0;1;1;1
2879;0;0;0;1
2880;1;1;0;1
2881;0;1;1;1
2882;1;0;0;1
2883;1;0;0;0
2884;1;1;0;0
2885;0;1;1;1
2886;1;0;0;1
2887;1;1;0;1
2888;0;1;0;0
2889;0;1;1;1
2890;1;0;0;0
2891;0;1;1;1
2892;0;1;1;0
2893;0;1;0;1
2894;1;1;1;1
2895;1;1;1;1
2896;1;1;0;1
2897;0;0;0;1
2898;0;1;1;0
2899;0;1;1;1
2900;1;0;0;0
2901;0;0;1;1
2902;0;1;0;1
2903;0;0;1;0
2904;1;1;0;0
2905;0;1;0;1
2906;1;1;1;0
2907;1;0;1;1
2908;0;0;0;1
2909;0;1;1;0
2910;0;0;1;1
2911;1;0;1;0
2912;1;1;1;1
2913;0;1;1;0
2914;1;0;1;1
2915;1;1;0;0
2916;0;0;1;0
2917;1;1;1;1
2918;0;0;1;1
2919;1;1;1;0
2920;1;0;0;1
2921;0;1;1;1
2922;0;1;0;1
2923;1;0;0;1
2924;0;0;0;1
2925;1;0;1;0
2926;1;1;1;0
2927;0;1;0;0
2928;0;0;1;1
2929;1;0;0;1
2930;0;0;0;1
2931;0;0;0;1
2932;1;1;0;0
2933;1;1;1;0
2934;0;0;1;1
2935;0;1;0;0
2936;0;1;0;1
2937;0;1;1;1
2938;1;0;1;1
2939;0;0;1;1
2940;1;1;1;1
2941;1;0;0;0
2942;1;1;0;1
2943;1;1;0;1
2944;0;1;0;1
2945;0;1;1;0
2946;1;1;1;0
2947;1;1;0;0
2948;1;1;0;1
2949;0;0;0;1
2950;0;1;1;0
2951;0;1;1;0
2952;0;1;1;0
2953;1;0;1;0
2954;0;1;0;1
2955;1;0;1;1
2956;0;1;1;0
2957;0;1;1;1
2958;1;0;0;0
2959;0;1;1;0
2960;1;1;1;1
2961;0;1;1;0
2962;1;1;0;0
2963;1;0;1;1
2964;1;0;1;0
2965;0;1;0;1
2966;1;0;1;1
2967;1;1;0;1
2968;0;1;0;0
2969;0;1;0;0
2970;1;0;0;0
2971;1;1;0;0
2972;1;0;1;1
2973;0;1;1;0
2974;0;1;1;0
2975;1;1;0;1
2976;1;1;0;0
2977;1;0;1;0
2978;0;0;0;1
2979;1;0;0;1
2980;1;0;1;1
2981;0;1;0;1
2982;0;0;1;0
2983;1;1;0;0
2984;1;1;0;0
2985;1;1;0;1
2986;0;0;1;0
2987;1;1;1;1
2988;0;1;0;0
2989;1;0;0;1
2990;0;0;0;1
2991;1;0;0;1
2992;0;1;0;0
2993;1;1;1;0
2994;1;0;0;1
2995;0;1;0;0
2996;1;1;1;1
2997;1;1;1;1
2998;0;0;1;1
2999;1;0;1;0
3000;1;0;1;1
3001;1;0;1;0
3002;1;1;1;0
3003;1;1;1;0
3004;1;0;0;0
3005;1;0;0;1
3006;0;0;1;0
3007;0;1;0;0
3008;0;1;0;0
3009;1;0;1;0
3010;0;0;1;0
3011;0;1;0;0
3012;0;0;1;0
3013;0;1;0;1
3014;1;0;1;0
3015;1;0;1;1
3016;1;0;0;1
3017;0;1;0;0
3018;1;0;1;0
3019;1;1;1;0
3020;1;0;0;0
3021;1;0;1;1
3022;1;1;1;1
3023;0;1;1;0
3024;0;1;1;1
3025;1;0;0;0
3026;0;0;1;0
3027;1;0;1;0
3028;0;1;1;1
3029;1;0;1;0
3030;0;1;1;0
3031;1;1;0;0
3032;0;0;1;0
3033;1;0;1;1
3034;1;1;1;1
3035;1;1;0;1
3036;0;0;1;1
3037;1;0;0;1
3038;0;1;0;1
3039;1;0;0;1
3040;1;1;0;0
3041;1;1;1;0
3042;0;1;0;0
3043;1;0;0;0
3044;1;1;0;0
3045;1;1;0;0
3046;1;1;0;0
3047;0;0;1;1
3048;0;0;1;0
3049;1;0;1;1
3050;1;0;0;0
3051;0;1;0;1
3052;0;1;0;0
3053;1;1;1;1
3054;1;0;0;0
3055;0;0;0;1
3056;0;0;1;0
3057;1;1;1;1
3058;1;1;1;1
3059;1;1;1;0
3060;1;1;0;0
3061;0;0;0;1
3062;0;1;0;0
3063;1;0;0;1
3064;0;0;1;0
3065;0;1;0;1
3066;1;1;0;1
3067;0;0;1;0
3068;1;0;0;0
3069;1;1;0;0
3070;0;0;1;1
3071;1;1;0;0
3072;1;1;1;0
3073;0;0;0;1
3074;1;1;1;0
3075;0;0;1;1
3076;1;1;1;0
3077;1;1;0;1
3078;1;0;0;1
3079;1;0;1;1
3080;0;0;0;1
3081;0;0;1;0
3082;1;1;1;1
3083;0;1;0;0
3084;1;0;0;0
3085;1;1;0;1
3086;0;1;1;0
3087;0;0;1;1
3088;1;0;0;0
3089;0;1;1;0
3090;1;0;0;1
3091;0;0;0;1
3092;0;0;1;1
3093;0;0;1;1
3094;1;1;1;1
3095;1;0;0;0
3096;1;1;1;1
3097;1;1;0;0
3098;1;0;0;0
3099;0;1;0;1
3100;0;1;0;1
3101;0;1;0;0
3102;0;0;1;0
3103;0;1;0;1
3104;1;1;1;0
3105;1;0;1;1
3106;0;0;1;1
3107;1;1;0;1
3108;0;1;0;1
3109;0;1;1;0
3110;1;1;0;0
3111;1;1;0;1
3112;1;1;1;1
3113;1;1;0;1
3114;1;1;0;1
3115;1;0;1;1
3116;0;1;0;1
3117;0;1;1;0
3118;1;1;1;0
3119;0;1;1;1
3120;1;1;1;1
3121;0;1;0;1
3122;1;0;1;1
3123;1;0;1;0
3124;0;1;1;1
3125;0;1;0;0
3126;0;1;0;0
3127;0;1;0;1
3128;1;0;0;0
3129;0;1;1;0
3130;0;0;1;1
3131;1;1;0;1
3132;1;1;0;0
3133;1;1;1;0
3134;1;1;0;1
3135;0;0;1;0
3136;0;1;0;1
3137;0;0;1;0
3138;0;0;1;0
3139;1;0;1;1
3140;0;0;0;1
3141;1;1;1;1
3142;1;0;1;1
3143;1;1;1;1
3144;0;0;1;0
3145;1;1;0;0
3146;1;1;0;1
3147;1;0;0;0
3148;1;0;1;0
3149;1;0;0;1
3150;0;1;0;0
3151;0;1;0;1
3152;1;1;0;1
3153;1;0;1;1
3154;0;0;0;1
3155;1;0;0;0
3156;0;0;1;0
3157;1;0;1;1
3158;1;1;0;0
3159;1;1;1;0
3160;0;1;1;1
3161;1;1;1;0
3162;0;0;1;0
3163;1;0;0;0
3164;1;0;1;1
3165;0;0;0;1
3166;0;1;0;1
3167;1;1;0;1
3168;1;0;0;0
3169;1;0;0;1
3170;0;0;1;1
3171;0;0;0;1
3172;0;1;1;0
3173;1;0;0;0
3174;0;1;1;0
3175;1;0;0;0
3176;0;0;1;0
3177;0;1;1;0
3178;0;1;1;0
3179;0;1;1;1
3180;0;0;0;1
3181;1;0;0;0
3182;0;1;0;0
3183;0;1;0;1
3184;1;0;1;0
3185;1;1;1;1
3186;1;0;0;1
3187;0;1;1;1
3188;1;0;0;1
3189;1;1;0;0
3190;1;1;0;1
3191;1;1;0;1
3192;0;1;1;1
3193;1;1;1;0
3194;0;1;1;1
3195;0;1;0;1
3196;1;0;0;1
3197;1;1;1;1
3198;0;1;1;1
3199;1;0;0;1
3200;0;1;1;1
3201;0;0;1;1
3202;1;1;0;0
3203;1;0;0;1
3204;1;0;0;0
3205;0;0;1;1
3206;0;0;1;1
3207;0;1;0;0
3208;0;0;1;0
3209;1;1;1;1
3210;0;1;0;0
3211;1;0;0;1
3212;0;1;1;0
3213;1;1;1;0
3214;0;1;1;0
3215;0;1;0;0
3216;0;1;1;1
3217;0;0;1;1
3218;0;1;1;0
3219;0;0;1;0
3220;0;0;1;0
3221;0;1;1;0
3222;0;0;1;0
3223;0;1;1;0
3224;1;0;0;1
3225;1;1;1;1
3226;1;0;0;0
3227;0;0;0;1
3228;1;1;1;0
3229;0;1;0;0
3230;1;1;0;1
3231;0;0;1;1
3232;1;1;1;0
3233;0;0;1;0
3234;1;1;0;1
3235;1;0;0;0
3236;1;0;0;0
3237;1;1;1;1
3238;0;1;0;0
3239;1;0;1;1
3240;1;1;1;1
3241;1;1;1;1
3242;0;0;1;0
3243;1;0;0;1
3244;0;0;0;1
3245;0;1;0;0
3246;0;1;1;0
3247;1;1;1;1
3248;0;1;0;0
3249;0;1;0;0
3250;1;0;1;1
3251;0;1;0;1
3252;0;1;1;0
3253;1;0;0;0
3254;0;1;0;0
3255;1;0;1;0
3256;0;1;0;0
3257;0;0;0;1
3258;0;0;1;0
3259;1;1;1;1
3260;0;1;0;0
3261;1;0;0;1
3262;0;0;1;1
3263;0;1;0;1
3264;1;0;1;0
3265;1;0;0;0
3266;0;0;0;1
3267;1;1;0;0
3268;0;1;0;1
3269;0;0;1;0
3270;0;1;0;0
3271;1;0;0;0
3272;0;1;0;1
3273;0;1;0;0
3274;0;0;1;1
3275;1;0;0;0
3276;0;0;1;1
3277;0;1;1;1
3278;1;1;0;1
3279;0;0;1;0
3280;0;1;0;0
3281;1;1;0;0
3282;0;0;0;1
3283;1;1;0;1
3284;1;0;0;0
3285;0;1;1;0
3286;0;0;0;1
3287;0;1;0;0
3288;0;0;1;0
3289;1;0;0;0
3290;0;1;1;1
3291;1;0;1;0
3292;1;0;0;1
3293;1;1;0;0
3294;0;1;1;1
3295;1;0;1;1
3296;1;1;0;0
3297;1;1;1;0
3298;0;0;1;0
3299;0;1;0;0
3300;0;0;0;1
3301;1;0;1;0
3302;0;1;1;0
3303;1;1;1;0
3304;0;1;1;1
3305;1;0;1;1
3306;0;0;1;0
3307;0;1;0;1
3308;1;1;0;0
3309;1;0;0;1
3310;0;0;0;1
3311;1;1;0;1
3312;1;0;0;0
3313;0;1;1;1
3314;0;0;1;1
3315;0;1;0;0
3316;1;0;1;0
3317;1;0;0;1
3318;0;1;1;1
3319;0;0;1;0
3320;0;1;0;1
3321;0;0;1;0
3322;1;1;1;1
3323;1;1;1;1
3324;0;1;1;0
3325;0;0;0;1
3326;1;1;0;1
3327;0;1;1;1
3328;0;1;1;1
3329;0;1;0;1
3330;0;1;0;0
3331;1;1;0;0
3332;1;0;0;0
3333;1;1;0;1
3334;0;1;0;1
3335;0;1;1;1
3336;1;0;0;1
3337;1;1;0;0
3338;0;0;1;0
3339;1;0;1;1
3340;1;0;0;1
3341;1;1;1;1
3342;0;0;0;1
3343;1;1;1;0
3344;0;0;1;0
3345;0;1;1;0
3346;1;1;0;0
3347;0;1;1;1
3348;1;1;1;0
3349;0;0;1;0
3350;1;0;1;1
3351;0;1;1;0
3352;1;1;0;0
3353;0;1;0;1
3354;1;1;1;0
3355;1;0;0;1
3356;1;1;0;0
3357;0;0;1;0
3358;0;0;1;1
3359;1;1;1;1
3360;0;1;0;0
3361;1;0;0;0
3362;0;0;1;1
3363;1;1;0;1
3364;1;0;0;0
3365;1;1;1;1
3366;1;0;0;1
3367;1;1;0;0
3368;0;0;1;1
3369;1;0;0;1
3370;0;1;0;1
3371;0;1;1;0
3372;1;0;1;1
3373;0;1;0;1
3374;0;1;0;1
3375;0;0;0;1
3376;1;0;1;0
3377;0;0;0;1
3378;0;1;0;1
3379;1;0;0;0
3380;0;0;0;1
3381;1;0;0;1
3382;1;1;0;1
3383;0;0;1;0
3384;0;1;0;0
3385;1;1;1;0
3386;1;0;0;0
3387;1;1;0;1
3388;0;1;0;0
3389;1;0;0;0
3390;1;0;0;1
3391;1;0;1;0
3392;1;1;0;1
3393;0;0;1;1
3394;0;0;0;1
3395;1;0;1;0
3396;0;1;1;0
3397;1;0;1;0
3398;0;1;1;1
3399;0;0;1;0
3400;1;0;1;1
3401;1;1;0;0
3402;0;1;1;1
3403;0;0;0;1
3404;1;0;1;0
3405;1;1;1;0
3406;0;0;0;1
3407;1;0;0;0
3408;1;0;0;1
3409;0;1;0;1
3410;0;0;1;1
3411;1;0;0;0
3412;0;0;1;0
3413;0;1;0;0
3414;0;0;1;1
3415;0;1;0;0
3416;1;0;1;0
3417;0;1;1;1
3418;1;1;0;0
3419;0;1;0;1
3420;1;1;0;1
3421;0;0;0;1
3422;0;1;1;0
3423;1;0;1;0
3424;0;1;0;1
3425;0;0;1;0
3426;0;1;1;1
3427;0;1;1;1
3428;1;0;1;1
3429;0;0;1;1
3430;1;0;0;1
3431;1;0;1;0
3432;1;1;1;0
3433;0;1;1;0
3434;1;0;1;1
3435;0;1;0;0
3436;1;1;0;1
3437;0;1;1;1
3438;0;1;1;0
3439;0;1;1;0
3440;1;1;1;0
3441;1;1;0;1
3442;0;0;1;0
3443;0;0;0;1
3444;1;0;1;0
3445;1;0;1;0
3446;0;0;1;0
3447;0;1;1;0
3448;0;0;1;1
3449;0;0;1;0
3450;0;0;0;1
3451;0;0;1;0
3452;0;1;1;0
3453;0;1;0;1
3454;1;0;0;0
3455;1;0;0;1
3456;0;0;0;1
3457;0;1;0;1
3458;1;0;0;1
3459;1;0;0;1
3460;1;0;0;1
3461;1;0;1;0
3462;0;0;1;0
3463;0;1;0;1
3464;1;1;0;1
3465;0;1;0;1
3466;0;0;1;0
3467;0;1;0;0
3468;0;1;1;0
3469;1;0;0;0
3470;0;0;1;0
3471;0;1;1;1
3472;1;1;1;1
3473;1;1;1;1
3474;1;0;0;0
3475;0;0;1;0
3476;0;0;0;1
3477;1;1;1;1
3478;0;0;1;0
3479;1;0;1;0
3480;1;1;1;1
3481;0;0;1;0
3482;1;0;1;0
3483;1;0;1;0
3484;0;0;1;0
3485;1;1;1;1
3486;0;0;0;1
3487;0;1;1;0
3488;0;1;0;0
3489;1;1;1;1
3490;1;0;1;1
3491;0;0;1;0
3492;1;0;0;1
3493;1;1;0;1
3494;0;1;1;1
3495;0;0;1;1
3496;1;1;1;1
3497;1;1;1;1
3498;1;1;0;0
3499;1;0;0;0
3500;0;1;1;0
3501;1;0;0;1
3502;1;0;1;1
3503;0;0;0;1
3504;0;1;0;1
3505;1;0;1;1
3506;0;1;0;0
3507;0;0;1;1
3508;0;0;1;1
3509;1;0;0;1
3510;1;0;0;0
3511;0;1;0;1
3512;1;1;0;1
3513;1;0;1;1
3514;1;0;1;0
3515;0;1;1;0
3516;1;1;1;0
3517;0;1;0;0
3518;1;1;0;0
3519;0;0;0;1
3520;0;0;1;1
3521;1;1;1;0
3522;0;0;0;1
3523;1;1;1;0
3524;0;1;1;1
3525;0;0;0;1
3526;1;0;0;0
3527;0;1;1;0
3528;0;0;1;1
3529;1;0;1;0
3530;1;0;1;1
3531;1;0;0;0
3532;1;0;1;0
3533;1;0;0;0
3534;0;0;1;1
3535;0;0;0;1
3536;1;0;1;1
3537;0;1;1;1
3538;1;1;1;0
3539;0;1;1;0
3540;1;0;1;0
3541;1;1;0;1
3542;0;1;0;1
3543;0;1;0;0
3544;0;0;0;1
3545;0;0;1;0
3546;1;0;0;1
3547;1;0;1;1
3548;1;0;0;0
3549;0;1;0;0
3550;0;1;0;0
3551;1;1;1;0
3552;0;1;0;0
3553;1;1;0;1
3554;0;1;0;1
3555;1;1;0;1
3556;1;0;1;0
3557;0;1;0;0
3558;1;0;1;0
3559;0;1;0;0
3560;0;1;0;1
3561;1;0;0;0
3562;1;1;0;0
3563;0;1;1;1
3564;1;0;0;0
3565;1;1;0;0
3566;0;0;0;1
3567;0;1;1;0
3568;1;1;1;0
3569;1;1;1;0
3570;1;0;1;1
3571;0;1;1;1
3572;0;1;0;1
3573;1;1;0;0
3574;1;1;0;1
3575;0;1;0;0
3576;0;1;1;0
3577;1;0;0;1
3578;0;0;0;1
3579;1;0;1;0
3580;1;1;1;1
3581;0;0;1;1
3582;1;0;0;0
3583;1;1;0;1
3584;0;1;1;1
3585;1;0;0;0
3586;0;0;1;0
3587;1;1;1;1
3588;0;0;1;0
3589;1;0;1;0
3590;0;0;1;1
3591;1;0;1;0
3592;0;1;1;0
3593;0;1;0;0
3594;1;1;0;0
3595;1;1;1;0
3596;1;1;0;1
3597;1;1;1;1
3598;0;1;1;1
3599;1;1;1;0
3600;0;1;0;1
3601;0;0;1;0
3602;1;1;1;1
3603;0;0;0;1
3604;1;0;0;1
3605;0;1;0;0
3606;1;0;1;1
3607;1;0;0;0
3608;1;1;1;0
3609;1;1;1;0
3610;0;1;1;1
3611;0;1;0;0
3612;1;0;0;1
3613;1;1;0;0
3614;1;1;1;1
3615;1;1;1;0
3616;1;0;1;1
3617;1;1;0;0
3618;1;1;1;0
3619;1;0;1;0
3620;0;0;1;0
3621;0;1;1;0
3622;1;1;0;0
3623;1;0;1;0
3624;0;0;1;1
3625;0;1;1;1
3626;1;1;1;1
3627;1;1;1;1
3628;0;0;1;1
3629;0;1;1;1
3630;1;1;1;1
3631;1;1;1;1
3632;0;0;0;1
3633;1;0;1;0
3634;0;0;1;0
3635;1;1;1;1
3636;1;1;1;0
3637;1;0;0;0
3638;1;0;1;1
3639;1;1;0;0
3640;1;0;1;0
3641;1;0;1;0
3642;1;1;0;0
3643;0;0;1;1
3644;1;0;1;0
3645;1;1;1;0
3646;0;0;1;0
3647;0;0;0;1
3648;0;1;0;0
3649;0;0;1;0
3650;0;1;1;0
3651;1;1;0;0
3652;1;0;0;1
3653;1;0;0;1
3654;0;0;0;1
3655;0;1;1;0
3656;0;1;0;1
3657;0;1;1;0
3658;0;1;0;0
3659;0;0;1;0
3660;0;0;0;1
3661;0;0;1;0
3662;1;1;1;1
3663;1;1;0;1
3664;1;1;0;0
3665;1;1;0;0
3666;1;0;0;0
3667;1;0;0;0
3668;1;0;1;0
3669;1;0;0;0
3670;1;0;1;1
3671;0;0;1;0
3672;0;1;1;1
3673;1;1;1;1
3674;1;0;0;0
3675;0;0;1;1
3676;0;1;1;0
3677;0;1;1;1
3678;1;1;0;1
3679;1;0;0;0
3680;0;0;1;1
3681;0;0;1;1
3682;0;1;0;0
3683;1;0;1;1
3684;1;0;1;1
3685;1;0;0;0
3686;1;1;0;0
3687;0;1;0;0
3688;0;0;1;0
3689;0;0;1;0
3690;0;1;0;0
3691;1;1;0;0
3692;0;0;1;0
3693;1;1;0;1
3694;1;0;1;1
3695;1;0;1;0
3696;0;1;1;1
3697;1;1;0;0
3698;1;0;0;1
3699;0;1;1;1
3700;0;1;0;0
3701;1;1;1;0
3702;0;1;0;1
3703;1;1;0;0
3704;1;1;1;1
3705;0;0;1;0
3706;0;0;1;0
3707;0;1;0;1
3708;0;0;1;0
3709;1;0;0;0
3710;1;0;0;0
3711;0;1;0;1
3712;1;1;1;1
3713;0;0;1;1
3714;0;0;0;1
3715;1;0;0;0
3716;1;0;0;0
3717;0;0;0;1
3718;0;0;0;1
3719;1;1;1;0
3720;1;0;0;0
3721;1;1;1;1
3722;0;0;1;1
3723;1;0;1;0
3724;1;0;0;0
3725;1;0;0;0
3726;1;1;0;1
3727;1;0;1;0
3728;0;0;1;1
3729;0;1;0;1
3730;0;1;0;0
3731;1;0;0;0
3732;0;0;1;0
3733;1;0;1;1
3734;0;1;0;0
3735;0;0;1;1
3736;1;0;0;1
3737;1;0;0;1
3738;1;0;0;1
3739;0;1;0;1
3740;1;1;1;1
3741;1;0;0;0
3742;1;1;1;0
3743;0;1;0;0
3744;1;1;0;0
3745;0;0;1;1
3746;0;0;1;0
3747;1;0;1;1
3748;1;1;1;1
3749;1;1;0;1
3750;1;1;0;0
3751;0;1;0;0
3752;0;0;1;1
3753;1;1;1;0
3754;1;0;0;1
3755;0;1;0;1
3756;0;0;1;0
3757;1;0;0;0
3758;1;1;1;1
3759;0;0;1;0
3760;0;1;1;1
3761;0;0;0;1
3762;1;1;1;0
3763;1;0;0;0
3764;1;0;1;0
3765;1;1;1;0
3766;1;0;1;1
3767;1;0;0;0
3768;0;1;0;0
3769;1;0;0;1
3770;0;0;1;0
3771;0;0;1;1
3772;0;1;0;0
3773;0;1;1;1
3774;0;1;0;1
3775;1;0;1;0
3776;1;1;0;0
3777;0;1;0;0
3778;0;1;0;0
3779;1;0;0;0
3780;1;1;1;0
3781;1;1;1;0
3782;0;1;0;0
3783;1;1;0;1
3784;0;0;1;1
3785;0;0;0;1
3786;1;0;1;0
3787;0;0;1;0
3788;1;1;0;1
3789;1;1;0;1
3790;0;0;1;0
3791;1;0;0;1
3792;1;0;0;0
3793;0;0;1;1
3794;1;1;1;0
3795;0;1;0;0
3796;1;1;0;0
3797;0;1;0;1
3798;0;0;1;0
3799;0;0;0;1
3800;0;1;0;1
3801;0;1;1;0
3802;0;1;0;1
3803;0;1;1;0
3804;0;0;1;1
3805;1;1;1;1
3806;1;0;0;0
3807;0;0;1;0
3808;0;1;0;1
3809;0;1;0;1
3810;0;0;1;0
3811;0;1;1;0
3812;0;1;1;1
3813;0;0;1;1
3814;1;0;0;1
3815;1;1;1;0
3816;1;1;0;0
3817;1;0;0;0
3818;1;1;1;1
3819;0;1;0;1
3820;1;1;0;1
3821;0;1;1;0
3822;1;0;0;0
3823;0;0;1;0
3824;0;1;1;1
3825;0;0;1;0
3826;1;1;1;0
3827;1;0;0;1
3828;0;1;0;1
3829;1;1;1;0
3830;0;1;1;0
3831;0;0;1;1
3832;0;0;0;1
3833;1;0;1;0
3834;0;1;0;0
3835;1;1;1;0
3836;1;0;1;0
3837;1;0;1;1
3838;1;0;1;1
3839;0;0;1;0
3840;1;1;1;0
3841;0;0;0;1
3842;1;1;0;0
3843;1;1;0;0
3844;1;1;0;0
3845;1;1;0;1
3846;0;1;0;1
3847;1;0;0;1
3848;1;1;0;0
3849;0;1;0;1
3850;0;1;0;0
3851;1;0;0;0
3852;1;0;0;0
3853;0;0;0;1
3854;1;0;0;0
3855;0;0;0;1
3856;1;1;1;0
3857;0;1;1;0
3858;0;0;0;1
3859;1;0;1;0
3860;1;1;0;0
3861;1;0;0;1
3862;1;0;0;0
3863;0;0;1;1
3864;0;0;1;0
3865;1;1;0;0
3866;0;0;0;1
3867;0;1;0;1
3868;1;0;1;0
3869;1;1;1;0
3870;1;0;1;1
3871;0;0;1;1
3872;1;0;0;0
3873;0;1;0;0
3874;0;1;0;1
3875;0;1;1;1
3876;0;0;1;0
3877;0;0;1;0
3878;0;1;0;1
3879;1;0;0;1
3880;1;0;0;0
3881;0;1;1;0
3882;1;1;1;0
3883;0;1;1;1
3884;1;1;0;1
3885;1;0;1;0
3886;0;1;0;1
3887;1;1;1;1
3888;0;0;1;0
3889;1;0;0;1
3890;0;1;0;0
3891;1;1;0;1
3892;1;0;0;1
3893;1;0;1;0
3894;0;1;0;0
